,x,y,Name
10712,15.926208,-23.215693,Dolls
10713,-21.667162,-5.047026,iMordecai
10714,-46.476093,39.219933,3 Strikes
10715,10.628552,-67.198235,Gnome Alone
10716,-20.223124,56.42639,The Big Trail
10717,37.293743,41.807392,Chathuram
10718,-58.696304,-49.662514,Inconceivable
10719,92.92467,3.8262975,Stowaway
10720,-29.20453,-23.809647,Skinwalker Ranch
10721,93.346214,-34.15851,Dark Web: Cicada 3301
10722,-0.61082137,-14.951637,Seance
10723,-9.348743,45.176857,The Big Sleep
10724,-37.41275,-56.666016,Wolves
10725,-49.894886,42.703846,The Manhattan Project
10726,-22.022417,61.845802,Ball of Fire
10727,-82.49313,21.377724,Angel of Mine
10728,-37.328396,-41.002277,The Purple Rose of Cairo
10729,-17.148735,54.06583,Cahill U.S. Marshal
10730,-34.530987,-61.020245,Come to Daddy
10731,-49.54063,35.62805,Avenging Angelo
10732,6.899131,-20.230516,After the Dark
10733,-25.304268,35.420887,Village of the Damned
10734,-3.3679867,-48.435226,Jezebel
10735,-18.165049,66.09709,The Sea Hawk
10736,-28.540012,51.092144,Zulu Dawn
10737,-34.830967,20.046879,The Double
10738,25.431246,-8.908011,The Lady of Heaven
10739,-19.942715,41.186226,The High and the Mighty
10740,-41.414177,22.371426,The Prince
10741,-29.903196,41.73487,Johnny Guitar
10742,-6.9199047,-41.43698,Mother's Day
10743,48.49582,-41.34064,Free the Nipple
10744,5.230016,-67.68911,Spirit Halloween
10745,13.769086,-73.57266,Some Kind of Beautiful
10746,22.983019,3.069998,Sgt. Pepper's Lonely Hearts Club Band
10747,-16.800339,-3.5329533,The Heavenly Kid
10748,-44.471233,18.74485,Sunshine on Leith
10749,50.235973,30.806295,Atrangi Re
10750,54.666443,-0.7116196,Titanic 666
10751,-7.670181,62.62962,Silent Rage
10752,-34.008575,-25.473986,The English Teacher
10753,34.970207,-7.495895,Lifeguard
10754,-28.477999,-30.149403,The Stand In
10755,2.3559895,-43.0899,Nancy Drew and the Hidden Staircase
10756,19.086292,-40.914722,Magic Camp
10757,10.724321,-51.426907,Zoo
10758,24.4773,-25.84918,The Killing of Two Lovers
10759,-2.409199,-24.851233,Distorted
10760,-41.59737,24.632677,Survive the Night
10761,-22.836277,-4.7253084,Summer Heat
10762,2.3318706,4.645219,And Soon the Darkness
10763,-2.2469966,-52.355713,Killing Ground
10764,-58.284798,-56.520298,Swan Song
10765,-44.259296,-20.209473,Money Plane
10766,-8.7964945,-4.598122,Razorback
10767,-37.88358,27.744034,Pocketful of Miracles
10768,-21.34633,31.63176,Loving You
10769,-4.5939813,-81.90863,Day of the Dead: Bloodline
10770,-82.37838,21.112528,The Secrets We Keep
10771,16.147844,-31.051414,Sugar
10772,-6.133621,-78.31326,Patient Zero
10773,-21.868673,76.99302,Gor
10774,-12.632607,38.216583,The Woman in the Window
10775,-29.779533,39.59121,Nothing in Common
10776,19.15829,-40.175816,Meatballs Part II
10777,1.0861402,56.75826,Polyester
10778,62.768772,24.41079,Taxi 5
10779,-8.110518,-18.05938,The Three Musketeers
10780,-6.2631054,-20.328552,Top Hat
10781,45.764744,-0.3725044,Sage homme
10782,-10.948775,-18.662691,Long Weekend
10783,3.5303023,68.053566,The Hills Run Red
10784,-49.507786,32.178932,Dinosaur Island
10785,-0.73574656,33.214493,The Water Man
10786,16.08122,-7.6159787,Collection
10787,-23.719069,66.99709,Imitation of Life
10788,47.29241,44.132168,Thank God
10789,57.267998,-5.791209,Touch Me Not
10790,38.215027,72.83651,Losing Control
10791,6.9378595,38.00858,Thunder Road
10792,-37.062424,65.132515,Erik the Viking
10793,-59.17046,-72.58734,The Haunting of Sharon Tate
10794,14.850748,46.914555,Wicked
10795,-44.27947,-49.613888,Lost in London
10796,19.230022,-38.864555,"Oh, Ramona!"
10797,18.690857,-51.03797,Devil's Island
10798,32.613358,-30.427195,Undine
10799,-84.39444,37.20403,The Stranger
10800,-44.87782,2.356768,Erased
10801,-69.92728,43.213417,The Machine
10802,-1.0378476,55.15541,Vibes
10803,-35.214333,-8.596439,The Dogs of War
10804,-86.892006,-22.238808,Pilgrimage
10805,3.940811,-45.730732,Buffaloed
10806,-47.962967,55.70062,Burning Bright
10807,-44.97963,42.089573,The Fourth Protocol
10808,-32.076134,4.5823483,He Knows You're Alone
10809,34.6527,-5.1790357,Michael
10810,-39.53329,-53.41267,The Survivalist
10811,-66.84508,-9.901984,Air
10812,-2.2159514,-75.92979,Wyrmwood: Apocalypse
10813,-23.899853,-20.932907,Military Wives
10814,9.852477,-15.01504,The Lovebirds
10815,-3.1929274,68.67839,The Flock
10816,-25.124846,37.997284,How to Marry a Millionaire
10817,-37.599716,-19.461006,Friendsgiving
10818,-4.214794,5.4313173,Deleter
10819,10.997989,3.183529,Half Light
10820,-63.261326,-61.186665,David Brent: Life on the Road
10821,-96.11541,19.774069,D.O.A.
10822,-60.00327,-49.924408,Between Worlds
10823,7.581822,-9.2740345,Snow Day
10824,46.774254,-53.29054,Willard
10825,43.759315,-1.6197731,Uranya
10826,-74.00854,5.4041405,Ishtar
10827,-31.540907,-53.19163,The Killing of a Chinese Bookie
10828,-83.025856,2.3863933,The Seventh Sign
10829,-32.935043,-78.4157,The Last Man on Earth
10830,10.817504,33.37485,Hercules
10831,-45.59729,-20.71057,We're No Angels
10832,4.5286403,-81.8159,Herself
10833,-62.87324,5.008282,Cattle Annie and Little Britches
10834,61.17858,43.405205,Anek
10835,-26.068962,12.219238,The Free Fall
10836,-41.49721,-60.14775,The Mule
10837,-77.551605,10.468585,Swing Shift
10838,74.66403,-27.813425,Nekrotronic
10839,8.095361,-62.233646,Status Update
10840,-31.125608,18.599743,Communion
10841,53.812714,-18.898134,Albatross
10842,32.04134,-1.39183,The Delinquent Season
10843,31.082544,52.603424,Lucifer
10844,-43.84453,21.276596,First Kill
10845,25.819565,-51.255123,Highway to Hell
10846,-44.410282,39.746742,The Bishop's Wife
10847,6.077403,-4.232443,Love in the Afternoon
10848,67.1526,-42.012886,My Little Princess
10849,14.37989,38.258953,Outlaws
10850,-12.797761,76.34096,Kickboxer: Vengeance
10851,-4.456228,-17.801275,How to Plan an Orgy in a Small Town
10852,-11.000665,-66.11523,6 Below: Miracle on the Mountain
10853,14.717617,-4.283506,Nigah Marda Ayi Ve
10854,-41.422592,24.754507,Survive the Game
10855,13.676861,10.509267,Charming
10856,-61.981087,62.72026,Smooth Talk
10857,77.9532,-4.533178,Gerda
10858,-6.8771873,11.346345,The Quiet Earth
10859,29.97052,9.444267,Greener Grass
10860,73.565796,1.7042519,G.O.R.A.
10861,53.997086,58.23787,Kabir Singh
10862,-82.409164,21.338861,Rupture
10863,-27.299393,36.48987,The Man Who Knew Too Much
10864,-2.832136,36.964653,The Queen's Corgi
10865,-17.488682,40.85344,The Missionary
10866,2.9915361,-94.51868,Heaven Can Wait
10867,15.217594,-80.36552,El Poderoso Victoria
10868,-7.650477,9.373328,The Anderson Tapes
10869,25.834822,-30.181797,The Flamingo Kid
10870,-30.584274,-17.168463,The Good Neighbor
10871,51.292336,30.999788,Little English
10872,32.09177,-50.26152,Don't Look at the Demon
10873,13.929505,56.357635,Legacy of Lies
10874,-24.875324,48.801804,I Confess
10875,-12.201014,50.78912,Written on the Wind
10876,-53.666958,55.174847,Broken Arrow
10877,-41.106903,22.456331,Redemption Day
10878,-86.62594,-6.4599767,Madame Bovary
10879,-54.04087,34.44599,Downtown
10880,-17.55351,39.237484,The Awful Truth
10881,-2.4354436,43.706028,Robin and Marian
10882,22.381788,-40.577766,Parallel
10883,4.339973,4.0651083,The Boys in the Band
10884,-66.8415,57.656166,Breezy
10885,60.19133,-6.1691866,El hotel de los líos
10886,-31.205324,-72.89079,Dead of Night
10887,-25.963392,-46.45881,Lorelei
10888,40.55815,23.906881,Salomé
10889,-79.760086,-9.902737,Spacehunter: Adventures in the Forbidden Zone
10890,34.361984,-84.238106,Les Misérables in Concert: The 25th Anniversary
10891,3.4697447,29.221092,ID2: Shadwell Army
10892,21.68104,-30.033888,Soof 3
10893,-55.905437,29.295547,One Piece Film Z
10894,-28.366568,49.05767,The Island of Dr. Moreau
10895,-10.247348,-62.137924,Permission
10896,-22.391396,-45.240623,Chained Heat
10897,-23.116854,-29.419666,Body Brokers
10898,40.15183,-52.524265,Polvo
10899,-52.03704,-74.80454,Joysticks
10900,35.26911,12.300591,Hadik
10901,44.98956,30.697115,Hawa
10902,-31.502028,37.296135,Saboteur
10903,-20.661053,-65.46046,The New Daughter
10904,-9.84588,45.809105,Dark Passage
10905,-68.098465,-46.84263,Topside
10906,35.63115,43.73987,Poovan
10907,-41.713116,-80.83834,Primal Rage
10908,-21.221344,30.667841,Jailhouse Rock
10909,-43.055233,-66.504974,Sometimes Always Never
10910,23.27259,12.971116,In Darkness
10911,69.37258,-16.268599,Medea
10912,-37.81375,3.6444285,Sweet Sixteen
10913,-2.061399,66.6144,What Remains
10914,-13.249566,-47.780525,A Patch of Blue
10915,3.6717443,-5.688775,Grave Encounters 2
10916,-5.198807,28.384216,Flower Drum Song
10917,82.35898,-35.276726,Alibi.com
10918,-12.36816,-2.2052119,Lovesong
10919,-57.094055,8.879403,Siberia
10920,-14.184149,72.234886,Castle Falls
10921,17.49838,65.89263,Visitor Q
10922,33.24443,66.038574,The Cassandra Crossing
10923,5.169641,-0.71468407,Street Smart
10924,-8.459753,-29.060205,Absentia
10925,-17.762718,25.143204,Girl on the Third Floor
10926,6.3079,59.79858,Escape Room
10927,-36.36666,-78.27105,100% Wolf
10928,59.650536,-7.004693,Zorro: The Gay Blade
10929,20.549183,0.5602979,Errementari
10930,-21.752028,48.758736,Reflections in a Golden Eye
10931,18.56274,73.49637,Sebastiane
10932,71.45012,-51.03575,Meander
10933,9.097283,85.83234,A Summer Place
10934,-18.228163,60.021122,Blithe Spirit
10935,-37.941246,-53.635273,American Night
10936,-34.642292,29.24897,The Headmistress
10937,-6.3591614,-61.35021,Bite
10938,-91.39904,-10.605198,Invaders from Mars
10939,-36.71475,39.50807,The Undefeated
10940,22.819736,-3.059583,"Kiss Me, Stupid"
10941,-0.671349,-85.4661,Savannah Smiles
10942,-93.90101,-38.728153,Prisoners of the Sun
10943,-6.685398,-5.137524,War on Everyone
10944,55.532967,-56.759212,Martyr or Murderer
10945,14.832019,-37.435207,The Scary of Sixty-First
10946,-33.314194,-44.583336,The Trust
10947,-35.466,27.066153,Fun with Dick and Jane
10948,-3.6059787,-4.1947193,Three Christs
10949,2.2310658,-1.4481684,Import Export
10950,2.7047467,-61.711792,Spiral
10951,-12.812766,-24.082672,Summertime
10952,15.3911,41.588573,For the Love of Money
10953,-61.68389,-2.5098903,Manifesto
10954,-35.500053,87.00832,Sonatine
10955,-16.841473,0.48905846,Carnifex
10956,71.02558,-22.181177,Berberian Sound Studio
10957,-20.463669,-87.69042,6 Years
10958,-64.5319,41.477757,TerrorVision
10959,-38.954105,-57.96062,Griffin & Phoenix
10960,-16.051592,3.525955,The Colour Room
10961,42.26798,-34.871647,Laurence Anyways
10962,21.701084,29.876125,Straight Up
10963,-8.993135,-40.03089,We'll Never Have Paris
10964,-29.152607,-30.170744,Irreconcilable Differences
10965,64.33913,-26.277674,The Nowhere Inn
10966,10.709087,9.877808,C.R.A.Z.Y.
10967,1.7341137,39.83239,The Whole Truth
10968,-25.20115,38.136055,Fade to Black
10969,-48.844944,-5.6498213,Lore
10970,3.8975987,14.3258705,The Banishing
10971,21.887634,26.551397,Shenandoah
10972,-2.8529842,-32.00534,No Holds Barred
10973,-37.71248,31.344885,Avanti!
10974,-40.551903,75.55107,Open Windows
10975,7.312837,12.967661,The Space Between
10976,-0.15721045,-42.06452,The Haunting in Connecticut 2: Ghosts of Georgia
10977,-23.697529,-6.8022404,My Brilliant Career
10978,23.089272,-71.990395,Allure
10979,-61.44303,8.442598,Mojave
10980,-20.40605,73.73449,Outcast
10981,6.483453,-4.3173428,They All Laughed
10982,16.9146,-35.936626,Beautiful Kate
10983,37.50202,-62.42481,Monos
10984,-31.562843,52.452644,Muru
10985,28.780176,15.0094385,À l'aventure
10986,-45.444843,46.816536,The Drowning Pool
10987,-0.14876984,-70.07909,Los ojos de Julia
10988,43.8246,-14.07608,Post Mortem
10989,-56.781223,50.6374,The Gateway
10990,-47.557316,-57.752567,Cut Throat City
10991,-20.71559,8.648469,Grace of Monaco
10992,4.4650154,-22.450447,The Wild Life
10993,-18.9885,53.29831,Sands of Iwo Jima
10994,84.17063,-46.175137,Arsène Lupin
10995,52.506027,-7.4090557,Jan Dara
10996,-9.440693,24.401556,Brighton Rock
10997,10.883111,55.15701,Knockin' on Heaven's Door
10998,21.039972,62.139454,Sanjuro
10999,-25.145262,-30.434107,Woody Woodpecker
11000,30.992002,32.08309,The Angel
11001,11.6167555,-39.87631,Kristy
11002,-10.4549,-23.613207,The Old Man and the Sea
11003,-90.81771,-32.416626,Voice from the Stone
11004,7.093821,-31.104162,Miss Stevens
11005,14.787842,56.83108,Ninja: Shadow of a Tear
11006,-42.46117,-24.64044,The Lightkeepers
11007,-1.2558134,76.73019,Saloum
11008,-18.318079,-8.763014,King of the Gypsies
11009,-40.2548,-34.562016,Mama's Boy
11010,-15.855926,-52.90368,Babysitter
11011,37.74733,-1.0325978,The Chipmunk Adventure
11012,-11.89698,50.979683,All That Heaven Allows
11013,-1.9108348,-21.94831,After Midnight
11014,-19.159084,-47.64992,Save the Cinema
11015,-79.30572,15.0778055,I Believe
11016,-75.55002,23.7389,Man Down
11017,-3.0022886,52.350048,One Piece: Stampede
11018,65.387535,51.8463,Radhe
11019,47.416103,-50.952354,1618
11020,73.36968,-43.314285,Last Dance
11021,-31.190128,91.63291,Where Is Anne Frank
11022,-19.749353,2.2867458,Into the Ashes
11023,-15.221237,40.52884,49th Parallel
11024,39.08795,19.711235,Irati
11025,5.98694,11.227987,Foxes
11026,-48.84863,-82.494705,Revenge of the Pink Panther
11027,-15.839036,-42.092564,Pandemic
11028,-19.091352,-56.686676,California Suite
11029,24.59717,-56.67584,The Phantom of the Opera at the Royal Albert Hall
11030,50.088142,-21.173166,Nothing Personal
11031,-15.353705,-66.87934,Back to the Beach
11032,-94.13294,-2.5061712,Ashes in the Snow
11033,87.86163,17.51735,Limbo
11034,0.6250022,33.427326,Critical Thinking
11035,-44.308437,29.936691,The Hyperions
11036,-2.1604698,86.70993,King Kong Lives
11037,9.915911,-70.640854,Running the Bases
11038,0.4629808,-40.001514,The Vigil
11039,-53.621742,22.558313,The Glorias
11040,-38.50066,11.91804,The Cincinnati Kid
11041,-10.445037,-32.499557,VFW
11042,10.833379,-59.844913,The Ladies Man
11043,-23.58468,-50.733494,Y Swn
11044,8.73005,-53.76455,Monster
11045,14.061029,-22.712809,Dating Amber
11046,19.581837,12.511689,The Allnighter
11047,24.066166,21.22293,Swinger
11048,19.483543,19.71293,Rams
11049,34.368065,20.077995,The Boy Behind the Door
11050,-9.71695,23.512535,The Jezebels
11051,-46.408993,20.506933,Playmobil: The Movie
11052,-2.9871306,7.0972376,Carousel
11053,-52.975628,-4.6638694,Arsenal
11054,-21.097708,-39.529377,The Bad and the Beautiful
11055,46.77874,-34.135094,Taekwondo
11056,41.990032,57.57429,Maanaadu
11057,-16.978985,35.67697,Waterloo Bridge
11058,-29.072979,-54.227505,Prey
11059,42.235424,13.040982,The Middle Man
11060,58.77858,-23.727713,National Theatre Live: Prima Facie
11061,-17.71222,42.75967,Dad's Army
11062,65.0849,70.02876,Golgappe
11063,41.15135,50.36772,Yashoda
11064,34.086933,-79.60885,Kill Command
11065,31.887854,55.23868,Nayattu
11066,-31.768179,66.65081,Burial
11067,39.660336,-39.720837,Embattled
11068,-17.912203,24.501638,Life Stinks
11069,-72.03255,14.873646,High Road to China
11070,-87.88777,11.565286,The Giant Spider Invasion
11071,-22.69987,-78.499535,A Perfect Day
11072,-88.84678,-25.872868,"I Love You, Daddy"
11073,27.32407,55.38344,Saudi Vellakka
11074,8.499847,-45.295403,Charlotte
11075,-17.935562,-7.14012,Wanda Nevada
11076,-30.262857,33.226803,Far from the Madding Crowd
11077,72.73908,60.462116,Vinaya Vidheya Rama
11078,-48.519634,28.83089,Sex Ed
11079,-60.887432,-55.559097,We Are Still Here
11080,18.787313,29.682451,Nightmare Alley
11081,16.890257,-54.43606,A Shaun the Sheep Movie: Farmageddon
11082,29.2432,26.825462,The Jazz Singer
11083,-28.367756,-9.905413,Bullet Head
11084,64.87706,39.24436,Hindi Medium
11085,62.807632,-63.506195,La lectrice
11086,-27.853384,14.304185,How to Build a Girl
11087,-17.978653,-28.114279,Casual Sex?
11088,-25.723017,-12.350698,Labor Pains
11089,-32.568615,-66.95088,2001 Maniacs
11090,69.81568,49.07885,Sooryavanshi
11091,50.76631,-33.93571,Aisha
11092,-24.13489,30.680643,Bandolero!
11093,39.105324,43.911484,Kooman
11094,-20.898159,49.03088,Somebody Up There Likes Me
11095,17.003504,64.246086,Gantz: O
11096,9.886211,-10.200922,What Breaks the Ice
11097,50.563595,-11.967447,Pokolenie Ikea
11098,-29.4326,-26.35577,Better Living Through Chemistry
11099,13.488408,5.636991,Moffie
11100,-75.195465,-7.2547703,Human Capital
11101,-87.4533,53.367626,Bullet Proof
11102,79.54697,4.546019,The Swimmer
11103,28.919949,23.245079,Strawberry Mansion
11104,14.895898,-21.914343,What Richard Did
11105,-27.963448,51.839085,Vera Cruz
11106,-10.743752,-18.611319,Hard Luck Love Song
11107,-14.616,-16.677269,Witchboard
11108,-44.767536,-49.596077,Bunraku
11109,-36.907715,-78.60205,Ginger Snaps 2: Unleashed
11110,-19.75281,2.0437262,Kite
11111,-3.155313,-51.161766,About Alex
11112,-8.235579,-30.144402,Extinction
11113,-30.71247,-41.226364,Amusement
11114,-7.1854873,44.881985,The Pool
11115,-44.354115,-71.32051,The Pit and the Pendulum
11116,18.537918,-12.639762,The Watermelon Woman
11117,-25.741852,22.285051,Once a Thief
11118,-27.091375,76.39039,The Old Dark House
11119,-21.382545,-11.410552,Northmen - A Viking Saga
11120,-42.031807,-54.713833,Scorched
11121,47.78027,-6.036049,Miami Bici
11122,-8.340972,-80.773224,Blood Quantum
11123,-33.119457,8.241112,Mindhorn
11124,-45.348656,-63.706024,Murder Party
11125,-42.791183,9.514903,On the Come Up
11126,23.866991,20.243618,Mermaid Down
11127,-23.89013,-23.79587,Kaleidoscope
11128,74.17141,55.941006,Dev.D
11129,-23.562593,-72.28667,Wyrm
11130,-27.112854,44.360203,Trouble in Paradise
11131,-40.67345,46.883545,Neighbors
11132,-38.40529,44.070827,Mr. Destiny
11133,-69.34531,-33.67627,Stewardess School
11134,-4.5124464,-41.313126,The Den
11135,-24.044298,74.363945,Spookies
11136,28.720585,-12.245426,Kid Cannabis
11137,-6.971184,-17.526434,On the Town
11138,-81.71904,-48.3115,Instinct
11139,24.631256,-47.85018,Loft
11140,-2.2421632,-31.340055,The Gambler
11141,-2.2175121,-21.223204,The Dead Center
11142,28.874216,15.194585,Houria
11143,21.679966,69.58519,Benjamin
11144,15.45202,-62.6222,The Pass
11145,-39.249733,42.598286,K-9
11146,-7.1970263,53.599174,Robinson Crusoe
11147,-57.73222,-37.587265,Out of the Blue
11148,53.13059,-39.087315,Where the Buffalo Roam
11149,80.50658,-39.424778,Aline
11150,47.821014,-48.078983,Maleficarum
11151,0.5533576,-38.121666,10 Things We Should Do Before We Break Up
11152,-1.6024635,-29.92653,Night Raiders
11153,68.01281,30.801321,Ghost Stories
11154,-80.23927,45.904057,Santa Claus: The Movie
11155,18.939764,63.46888,Lupin III: The First
11156,-13.632002,39.166096,Things to Come
11157,46.59046,81.48087,Impractical Jokers: The Movie
11158,31.80794,51.390038,Asuran
11159,-32.615623,-10.197912,Home
11160,22.539663,-4.9299717,Mrs. Palfrey at the Claremont
11161,41.746784,13.855971,Insomnia
11162,-12.010982,-24.022171,Woman of the Year
11163,5.139836,31.526747,Jolly Roger
11164,-77.96807,11.157434,Seems Like Old Times
11165,-35.960445,-54.32154,Prick Up Your Ears
11166,1.9540511,17.915281,"Ladies and Gentlemen, the Fabulous Stains"
11167,16.102901,6.865323,Horrid Henry: The Movie
11168,0.83020025,23.291914,The God Committee
11169,-9.262476,2.0971506,Mr. Deeds Goes to Town
11170,47.15947,13.550072,Blind Date
11171,-2.919014,-13.867342,Burying the Ex
11172,-40.93971,61.454872,The Patriot
11173,-39.480717,47.538124,Thirty Seconds Over Tokyo
11174,-21.898117,63.292927,There's Always Tomorrow
11175,-14.618654,11.676545,A Good Marriage
11176,-30.603495,40.41374,The Star
11177,25.249567,81.04969,Miami Connection
11178,-15.937446,40.800884,The Life and Death of Colonel Blimp
11179,13.367147,60.541885,The 300 Spartans
11180,4.597712,-46.419205,Clara
11181,26.091534,-2.017019,Taxidermia
11182,-24.763239,89.685486,Ernest Goes to Jail
11183,-43.670086,53.187588,Flight of the Intruder
11184,31.295767,8.435564,Surge
11185,-22.024044,-10.164058,Mystery Road
11186,-36.133068,-51.11138,George and the Dragon
11187,-7.9447308,-44.971264,Comet
11188,-73.29276,-67.28626,Boy Meets Girl
11189,-41.643135,1.9974952,Far from Home
11190,-15.827959,9.091099,Precious Cargo
11191,-23.543388,16.71098,Sweet Bird of Youth
11192,13.730978,10.48464,Cinderella
11193,-15.570865,-65.766174,American Heist
11194,35.547344,-24.829487,Ninotchka
11195,-55.803364,-14.134594,Personal Effects
11196,4.2797003,19.939476,For Love or Money
11197,-27.84906,47.218025,Stone of Destiny
11198,15.867783,21.447212,Return from Witch Mountain
11199,-38.952328,9.49539,Night Train to Lisbon
11200,70.880745,-40.930492,Camille Claudel
11201,-87.64839,2.4136982,American Ninja 2: The Confrontation
11202,-26.981194,-87.3846,Ratter
11203,7.5570974,-34.26523,Extortion
11204,-55.29463,-49.272766,Link
11205,-80.02217,-2.5252047,The Forger
11206,21.22563,36.0657,Drift
11207,-21.611689,24.744297,Pets United
11208,-31.793135,-2.0150917,...All the Marbles
11209,87.245,5.0947995,Out in the Dark
11210,-47.642605,46.12146,Kill Me Again
11211,6.104253,23.64273,Happily Ever After
11212,35.231384,-24.412706,Camille
11213,-39.37764,-29.344492,The Benefactor
11214,-87.39936,2.7491693,The Lords of Discipline
11215,28.08938,17.376766,Sparkle
11216,8.72135,30.852673,Ninjababy
11217,-22.407053,13.375412,The Best of Times
11218,-22.053999,-49.58155,Love and Other Disasters
11219,9.32699,-31.892454,Promises
11220,-90.543495,22.673187,The Hound of the Baskervilles
11221,-8.553018,-4.6101966,Boar
11222,9.450448,-29.712301,I Wanna Hold Your Hand
11223,-12.542067,-36.44506,Pusher III
11224,-33.512928,20.098946,No Man's Land
11225,-37.27649,40.875866,High Ground
11226,-28.7987,77.83952,Of Mice and Men
11227,-6.184062,73.17687,Liger
11228,9.559806,-43.394276,Then Came You
11229,47.197525,-78.50888,Man from Reno
11230,29.626858,5.0068364,D.C. Cab
11231,-11.004429,9.979958,Employee of the Month
11232,25.367437,44.889023,It's Alive
11233,62.362675,43.680103,Chandigarh Kare Aashiqui
11234,34.92255,-48.96052,Évolution
11235,14.05684,-30.39365,An Unmarried Woman
11236,-56.664062,7.2611885,Dog Eat Dog
11237,-47.25297,19.705387,Here Are the Young Men
11238,-29.92179,89.71825,North Shore
11239,2.8964455,20.11558,Making Love
11240,-49.066105,-72.78657,The Threat
11241,-88.94522,-24.923105,November Criminals
11242,-1.9106202,38.372875,Fortress
11243,-68.65267,-23.365187,Fourth of July
11244,-38.28944,-42.572517,Zelig
11245,7.2164984,27.98599,Making Him Famous
11246,-27.796652,33.590805,Fat City
11247,25.567625,-25.893856,Pal Joey
11248,59.392956,-14.501715,Dry Martina
11249,-13.869128,39.499077,The Fountainhead
11250,42.968296,3.8947191,Wanda
11251,26.80867,48.174618,Death of Me
11252,-18.887653,-5.0000563,The Further Adventures of Tennessee Buck
11253,-63.573944,27.253326,Big Nothing
11254,72.227516,-40.25513,Jean de Florette
11255,2.0742204,-30.02599,First Girl I Loved
11256,9.880134,-15.007191,The Late Bloomer
11257,-57.76047,-18.8596,Arthur Newman
11258,-32.451794,-21.464828,Clean and Sober
11259,42.783268,54.23187,Super Deluxe
11260,23.615984,49.898533,Young Doctors in Love
11261,-68.72919,57.929676,White Hunter Black Heart
11262,-34.08224,17.879375,A Glimpse Inside the Mind of Charles Swan III
11263,44.05239,-34.176304,Karla
11264,-1.7795846,23.235033,Beyond the Sky
11265,11.485829,-41.863503,Shallow Grave
11266,63.842567,58.72461,Operation Mayfair
11267,-57.77799,-16.8228,Another Country
11268,-46.269257,-42.678104,The Bad News Bears Go to Japan
11269,78.32707,50.028072,No Smoking
11270,-60.65289,21.900208,The Victim
11271,-26.014606,-87.66746,Awoken
11272,77.46849,-33.39314,Nobody Has to Know
11273,-12.072869,-40.10874,Izzy Gets the Fuck Across Town
11274,-64.56319,48.187286,Strays
11275,6.6607637,18.495089,68 Kill
11276,-84.34854,34.553246,Jane Eyre
11277,7.8784842,-50.836205,Prey
11278,-4.7462254,-74.19162,Range 15
11279,-7.7828712,35.660904,The Letter
11280,-18.62038,28.290476,Ghosts of the Ozarks
11281,-60.94537,-55.70196,Jakob's Wife
11282,16.512045,-85.5854,The Jack in the Box
11283,52.27484,8.249763,Next of Kin
11284,-27.268763,-44.331028,Peacock
11285,-2.5895817,31.203495,Wetlands
11286,-39.069923,42.163124,Brannigan
11287,27.01885,-84.84272,The Last Right
11288,-33.144093,-60.311695,The Spine of Night
11289,-69.42621,-45.067066,52 Pick-Up
11290,-37.14141,40.660362,Ride the High Country
11291,-13.3070135,-39.26546,Gardens of the Night
11292,-19.998247,-21.605324,Reign of the Supermen
11293,-27.969397,38.277103,The Lodger: A Story of the London Fog
11294,-51.091614,-12.133126,Mom and Dad Save the World
11295,11.785443,-2.0664659,Alice in Wonderland
11296,8.812223,-68.48341,Trauma Center
11297,57.98538,-2.2401187,The Field Guide to Evil
11298,-23.203428,-94.25261,Slalom
11299,-14.893898,-24.323868,The Legacy
11300,22.149189,7.8123865,Barbara
11301,40.979107,49.9104,Malikappuram
11302,-0.69107705,-47.305546,The Seed
11303,-12.010243,74.85742,Universal Soldier: Regeneration
11304,1.8315383,-66.43048,Night of the Demons
11305,-5.137182,52.111,One Piece Film: Gold
11306,-21.582455,-45.305073,Strange But True
11307,-46.055923,1.9001421,National Champions
11308,42.228405,-2.060873,The Forest
11309,63.223766,42.85382,Ek Villain Returns
11310,18.414604,-58.520626,Belzebuth
11311,-97.476395,1.7280464,Moonwalkers
11312,4.5011873,-41.579292,Dark River
11313,-32.366577,43.37081,Condorman
11314,-3.7522113,19.310898,Muppets from Space
11315,-31.823174,-53.320675,Opening Night
11316,-30.359129,-6.8624578,Truth or Dare
11317,5.740612,-7.535594,I Want Candy
11318,62.197803,-38.345028,Nana
11319,-16.738308,60.01697,The Palm Beach Story
11320,2.650336,-22.865662,Hot Moves
11321,25.17813,-76.77047,The Ramen Girl
11322,60.651657,68.757,Shooter
11323,-13.972301,-41.056934,Where's Rose
11324,2.1871798,-34.392906,Four Kids and It
11325,-9.052831,90.11141,Benji
11326,9.705708,8.194376,Love Letter
11327,-11.760278,69.85311,Rip Tide
11328,32.33546,-31.82286,The Draughtsman's Contract
11329,-4.0269156,29.939425,Surf's Up 2: WaveMania
11330,36.57516,19.103996,Book of Blood
11331,27.097895,-72.33279,China Girl
11332,0.6297297,-7.6780486,Gregory's Girl
11333,2.2012768,-88.78167,Dark Places
11334,-7.090529,15.8137865,The Program
11335,11.077263,-54.265793,The V.I.P.s
11336,32.616386,-25.196472,Search Party
11337,-58.272354,32.044003,Smiley Face Killers
11338,30.251562,44.33966,Momo in Dubai
11339,34.15388,-63.872322,Bajo terapia
11340,34.06292,-44.810036,Vice Squad
11341,63.97573,-32.54559,Pickpocket
