,x,y,z,Name
12170,-50.241817,-33.073734,31.026514,Bombshell
12171,50.66909,20.777386,20.193352,Trauma Therapy: Psychosis
12172,3.6262023,-9.098413,-37.98345,Prince Valiant
12173,29.109415,-6.025819,-16.531988,Freelancers
12174,-24.59156,8.356676,55.9448,Human Zoo
12175,-19.929111,-14.129767,-60.61706,Love Sonia
12176,-1.7135533,-17.673656,37.3824,Goodbye to All That
12177,61.61844,2.8210301,9.995991,Dead Reckoning
12178,17.575796,13.518714,46.977516,Triumph
12179,13.793077,-2.8017142,2.0021288,Drama
12180,14.946787,-61.602013,-6.076477,Sunburn
12181,-2.5778034,48.353683,17.88754,Assassination Games
12182,-8.522779,24.883884,52.243523,Mercy
12183,-14.176675,34.72349,-43.236988,The Fable
12184,8.736067,-4.755539,35.319027,Bruiser
12185,-19.122898,43.580288,29.46941,Babysitting
12186,-2.7898016,-4.590169,-38.445786,Uncle Vanya
12187,-16.233212,6.3496776,-19.267696,Gintama: The Final
12188,-25.103674,-21.509954,25.828598,Peter Pan
12189,34.19684,-23.260147,48.951313,Man About Town
12190,-22.214535,-2.9607222,13.351948,The Call of the Wild
12191,-1.8698001,-18.650278,7.5576687,King David
12192,22.814539,-27.829838,-17.033028,Taffin
12193,56.239494,2.3883333,-29.12562,The Curse of Robert the Doll
12194,18.576328,23.975863,10.27626,The Outcasts
12195,47.163162,-12.662658,18.587738,The Unhealer
12196,-16.7651,0.8735925,19.175968,Esteros
12197,58.106026,28.024988,-7.469866,Good Boy
12198,38.955757,-15.829773,23.820662,Red Snow
12199,7.5526814,-48.597393,21.510784,Father Christmas Is Back
12200,1.5517015,67.52016,5.1328077,The Legend of La Llorona
12201,10.112242,-44.36324,1.1246028,Snow Cake
12202,50.150463,21.381372,-3.7684057,Chapter Two
12203,-13.355552,-19.174202,23.049202,Somersault
12204,-11.356761,25.181026,-22.174198,Bloody Oranges
12205,-22.020798,-35.595695,18.166418,Adam Resurrected
12206,27.139097,-25.873518,-26.831703,Road to Paloma
12207,-43.647243,14.15004,52.721226,Broken Keys
12208,10.081299,59.59855,6.49233,Die Drei ??? - Erbe des Drachen
12209,2.6527236,-12.256054,-28.68467,The Manitou
12210,-2.6996644,35.667034,13.030347,Hala
12211,-7.899878,-44.808517,-28.740839,Much Ado About Nothing
12212,-44.597664,-23.931118,-3.2125297,Gatta Kusthi
12213,-30.101875,14.174545,-38.670876,Stree
12214,16.024593,5.1667175,38.041084,Awaydays
12215,-37.346775,17.100235,-48.172325,Rocket Singh: Salesman of the Year
12216,-17.050442,-39.59616,2.499904,The Men
12217,-52.423477,-7.056065,11.527097,Angel Eyes
12218,5.2118864,-0.45243537,55.943394,The Maltese Falcon
12219,-12.822986,-2.9537218,-18.040586,Sex Doll
12220,-23.497234,28.072971,5.4977307,Avarice
12221,-24.794827,31.058113,-39.441208,Abduction
12222,7.1818104,8.329263,18.954147,Long Weekend
12223,-7.766133,22.25015,17.82765,Most Beautiful Island
12224,20.763412,17.032393,-16.276209,The Thief Lord
12225,36.28712,24.168253,20.058937,The Bubble
12226,0.007543046,-6.803007,6.224231,Don's Party
12227,-15.54157,-19.303822,-15.052465,Shopping
12228,-8.338458,-7.585646,5.8713164,Rise of the Footsoldier: Part II
12229,-26.155127,-7.255281,49.81264,The Rainmaker
12230,5.0723376,19.942612,-3.4169226,The Witch in the Window
12231,-17.1576,26.6578,-34.122646,River Runs Red
12232,57.518604,-10.143876,7.4287786,Alice
12233,-10.70524,-21.819729,-19.25919,Last Days in the Desert
12234,59.34177,10.107741,-9.120922,Outpost
12235,-5.286924,30.83994,6.971768,Language Lessons
12236,31.528732,29.984253,18.436903,London Road
12237,22.289968,9.503639,-48.58752,Avenging Force
12238,11.26163,-25.026222,-8.047313,Spencer's Mountain
12239,21.018087,-9.531035,21.997313,Another Happy Day
12240,12.661209,-67.95145,5.727226,The Trip to Greece
12241,39.65045,-15.86109,-52.856106,Herbie Goes Bananas
12242,-13.437997,0.36058283,51.727306,Stage Door
12243,-10.741051,1.1182767,24.285452,Vermilion
12244,-14.790403,-3.2553613,31.83607,Buried Alive
12245,-11.431387,35.83924,10.260369,Piano Piano
12246,-7.09438,18.434975,27.359726,The Djinn
12247,-17.917183,-40.816875,11.708766,March or Die
12248,-0.3500473,5.5037436,15.103104,Hunt to Kill
12249,-10.398676,35.18937,-34.33727,The Violence Action
12250,-35.871014,14.755722,19.842834,Chiara
12251,-30.2241,-8.939924,49.039402,Brute Force
12252,23.516245,-0.5314391,-4.0352283,The Hollow Point
12253,-26.031487,-21.701645,-12.456643,John Luther
12254,4.0059137,39.362545,26.583353,Depraved
12255,14.714884,36.336235,-16.525406,Wildlike
12256,-16.440588,-53.67435,-33.14496,Fall
12257,50.090336,6.2560844,-7.8829503,Bound to Vengeance
12258,51.61848,-36.695312,8.187425,The Cry of the Owl
12259,45.03591,8.789978,35.616848,Cherrybomb
12260,16.07158,-47.615112,-45.520752,The Slugger's Wife
12261,-38.228924,-6.68202,-3.0746214,Virata Parvam
12262,-6.554202,32.651108,-4.161329,Clara Sola
12263,-28.314241,-6.3450418,50.976307,The Scalphunters
12264,-10.293764,32.5453,47.839264,Kopps
12265,12.549395,42.62776,16.063278,Devil's Pond
12266,-22.689438,-22.455395,34.92603,Fury
12267,6.634551,32.38441,-24.004032,Band of Robbers
12268,16.449947,27.801868,-11.774184,Screwed
12269,2.882376,23.348482,63.859386,King Solomon's Mines
12270,-34.15817,13.719574,-11.753037,Faraaz
12271,6.2117515,5.403595,-37.510944,Azumi
12272,-1.5172647,12.998917,19.171024,La influencia
12273,-8.613628,46.30657,-39.105732,The Four Feathers
12274,-28.580557,-6.4227147,6.432445,Goodbye Charlie Bright
12275,12.351011,-17.52277,-2.891503,Making Mr. Right
12276,19.375013,0.84309494,-28.132252,Worth Winning
12277,-4.3077164,-28.632166,-0.17785339,Little Nikita
12278,23.329247,14.217891,29.609636,The Giant
12279,11.014366,2.0039334,49.12841,Back Roads
12280,21.545158,6.015192,-40.156036,Contract to Kill
12281,-40.954372,-0.2771461,-47.09323,Salaam Namaste
12282,4.65552,54.514797,5.2654886,Stray
12283,42.16829,29.284512,-0.7867024,Interior. Leather Bar.
12284,34.76516,59.384876,4.2734284,Dark Touch
12285,-2.3026755,-8.394337,19.445883,The Experts
12286,6.3970346,-47.874287,6.254767,Attack Force Z
12287,-41.546715,36.03158,-24.081615,Gold
12288,9.445483,11.334004,-29.763945,Jubilee
12289,25.461828,15.199066,6.3851814,Phobias
12290,47.878494,17.012415,10.538994,Pandora and the Flying Dutchman
12291,-13.275084,-3.5280187,60.617676,Adventures of Don Juan
12292,19.893854,-49.57353,32.55042,Animal Crackers
12293,-17.09451,0.63529736,38.250633,Saint Frances
12294,-39.643044,5.320182,17.057953,Firelight
12295,-48.46058,19.9254,4.7123194,Quo vado?
12296,23.308092,-10.222107,28.880262,Inside
12297,-28.21419,-13.946891,-30.360424,Radhe Shyam
12298,-22.511238,-8.40742,10.000592,Strait-Jacket
12299,13.659739,-21.495026,-6.9468036,Land of Dreams
12300,-18.885618,44.07666,28.851744,Babysitting 2
12301,22.796257,-40.6922,-48.146168,The Spy Who Never Dies
12302,-22.933254,-6.022149,-27.61215,Secret Superstar
12303,40.093903,10.541448,2.7622976,I Heard the Bells
12304,-12.441425,-49.50145,31.255203,The Escape
12305,13.625821,18.23502,33.82017,Comedy Queen
12306,-42.042812,-6.9440546,-6.751654,Attack
12307,35.18269,-45.756336,-25.262756,Continental Divide
12308,18.337854,-40.809498,-20.432814,Gallowwalkers
12309,-26.745182,31.007904,-18.76339,Three Wishes for Cinderella
12310,34.05935,1.2369817,-40.194782,Legendary
12311,54.602165,-6.115253,16.746637,Paperhouse
12312,-26.334705,4.5216155,43.823387,The Loneliness of the Long Distance Runner
12313,1.5134479,-13.7669735,-50.147053,The Banker
12314,29.795738,34.822117,3.4044704,Giallo
12315,25.951916,-28.315216,-21.238722,Batman: Return of the Caped Crusaders
12316,-44.824196,15.6457615,25.732033,Accattone
12317,68.13903,-10.38782,0.10677238,Che: Part Two
12318,-44.0,-21.104044,11.953461,The Prince and the Pauper
12319,-33.822655,-14.091849,33.32504,Gray Lady Down
12320,-26.921114,10.659341,2.9438078,Saved by Grace
12321,34.518417,-48.808735,-6.2225027,Fatso
12322,-24.596825,-56.962467,5.6795287,Flight 666
12323,25.499226,24.7508,19.389944,The Confirmation
12324,-14.233306,-43.192265,5.946118,Lassiter
12325,-4.7356157,6.810996,4.6021314,The Childhood of a Leader
12326,62.762222,-2.5375035,28.289732,Billy Budd
12327,40.52357,16.304,-13.636341,Ex Drummer
12328,-46.887848,-21.76379,-11.656089,Kumbalangi Nights
12329,-38.12869,-4.847417,-37.13731,Bachchhan Paandey
12330,-18.913166,-51.889977,15.7897625,Texasville
12331,-0.88259053,-23.16968,33.563778,The Fortune
12332,-4.6736684,19.571499,45.01562,Herbie Goes to Monte Carlo
12333,-36.20538,-17.498676,-1.321248,Thuramukham
12334,-20.91814,25.0388,-22.619713,Intervista
12335,25.613361,11.392833,35.010555,The Possessed
12336,34.900482,16.618021,48.087303,My Sassy Girl
12337,54.701286,17.33908,-14.570908,The Face of an Angel
12338,-27.97377,-14.531693,-39.700127,Black Friday
12339,-20.248543,15.410796,8.940588,Avalon
12340,58.660572,25.851315,-12.505981,Strange Invaders
12341,13.08462,26.850536,20.712376,Summering
12342,2.2517405,14.304268,52.284626,Heidi
12343,-10.07155,0.96335137,7.3612175,The Secret of Sinchanee
12344,7.658148,14.751967,-18.102648,Tickets
12345,11.494821,-8.056245,-33.32668,Tale of the Mummy
12346,35.628986,-40.078537,-6.250245,Planetarium
12347,13.26383,1.4325447,15.611918,Only
12348,44.20475,-13.694102,-12.363464,Cadence
12349,-47.36984,8.933414,-35.697765,365 Days
12350,34.73049,-6.315314,-45.273026,Monsters: Dark Continent
12351,-27.954134,-57.3006,3.4484684,Down for Life
12352,-28.425434,-43.006718,16.481382,Operation Crossbow
12353,28.326456,12.100848,26.612991,Another Me
12354,54.271282,12.233345,-14.124971,Uncharted
12355,-1.2296001,16.114334,15.721288,The Elevator
12356,-16.123617,27.387196,29.499517,Saving Grace
12357,-4.810162,-9.295672,7.6091003,Red Dog: True Blue
12358,-44.49899,20.399162,28.496262,Madame Bovary
12359,21.712776,-0.15895525,-46.617516,Braddock: Missing in Action III
12360,42.964478,39.936424,20.198452,Prodigy
12361,-16.587494,-26.753582,56.994705,Maid to Order
12362,-46.863148,9.8448305,-22.65047,Panipat
12363,-26.2063,18.109568,28.324553,Vidocq
12364,5.825511,47.193134,-10.530756,Vasil
12365,22.389322,-27.88273,-35.018795,Rurangi
12366,-29.75251,28.978256,-3.5665784,Siccîn
12367,-44.563698,-27.053791,-4.8423257,Kumari
12368,-20.120869,-4.1315928,-32.21437,Bhavesh Joshi Superhero
12369,26.599922,6.8514786,4.55342,Shadows
12370,-10.0033,-24.316986,16.289555,Look Back in Anger
12371,-8.309883,9.417347,39.799458,The Tales of Hoffmann
12372,30.625551,5.316265,-30.43937,Above Suspicion
12373,3.5371993,33.165787,22.93988,The Breaker Upperers
12374,22.316626,10.024884,14.265676,Macabre
12375,-2.8762653,-9.970916,-16.865557,Yanks
12376,-16.861223,15.7540865,-3.397365,Last Night
12377,-5.189579,-28.575504,20.700054,Kill Your Friends
12378,21.396385,8.369673,-41.468414,Into the Sun
12379,-8.6213455,-29.17542,-23.776321,Transit
12380,36.16183,4.1318145,-29.544268,The Man Who Loved Women
12381,-43.042545,-17.649027,0.88961023,Kuttavum Shikshayum
12382,-16.25802,14.542279,19.944813,The Last Witness
12383,-14.604665,19.296507,53.510395,Monsieur Verdoux
12384,5.4310765,35.50297,48.8475,Caged
12385,-33.954865,14.1119995,54.49334,Once Upon a Time in London
12386,56.51698,-12.129829,8.064817,Another Woman
12387,-15.424854,13.35155,-23.872522,Klem
12388,-7.948458,-2.1048274,-61.058094,The Count of Monte Cristo
12389,-18.233253,-36.53859,27.179432,The Blazing World
12390,25.836393,-5.5274744,6.6410027,Comes a Horseman
12391,-16.458857,4.919854,30.013714,Sahara
12392,-24.836365,41.88224,-3.932174,Amar te duele
12393,30.934929,18.31086,-14.731498,Dead Mine
12394,21.081,-18.69302,63.122044,Papadopoulos & Sons
12395,-8.157656,-10.726345,38.85533,I Met a Girl
12396,27.545843,29.80854,-17.273848,Saving Grace
12397,24.410992,24.308693,0.11325959,Itty Bitty Titty Committee
12398,-15.669342,11.99946,7.791568,Women Without Men
12399,-0.04328794,9.030852,-49.116005,Secret Zoo
12400,-32.461,18.128195,-21.10765,Varayan
12401,25.112253,57.004086,18.715532,The Devil Has a Name
12402,26.558573,-15.703534,20.252142,What Doesn't Kill You
12403,21.28569,-12.771215,15.60515,The Other Man
12404,28.468231,-41.30617,-8.218752,Incendiary
12405,58.98394,7.7148767,10.361903,Black Angel
12406,9.474247,-9.707463,35.671146,Chatroom
12407,-42.821552,-30.396967,27.603506,Cleopatra
12408,19.288065,-16.392159,-38.458473,Plastic
12409,11.576226,-11.154686,-5.518787,Best Seller
12410,11.475777,12.706089,53.474384,Crimes of the Heart
12411,0.573133,7.6221194,38.54432,Wog Boys Forever
12412,-49.431732,-0.72504896,-28.740221,Bhool Bhulaiyaa
12413,25.399784,-25.717768,-6.0548058,The Humbling
12414,-20.76639,2.4823663,2.1013272,Dough
12415,55.543102,-22.028225,-7.4747047,My Little Pony: The Movie
12416,-28.509497,3.1882474,30.268675,All I Wish
12417,24.682772,36.17099,8.000317,En la Cama
12418,4.9611406,-7.2319183,-23.589853,My Best Friend Is a Vampire
12419,19.129333,20.147066,46.19951,Wild Style
12420,-9.536938,-19.991034,-28.61048,Juniper
12421,-10.416525,55.193516,18.93809,Lara
12422,39.570873,25.02569,41.441074,Open Water 3: Cage Dive
12423,19.642584,0.9646619,38.06984,Shed of the Dead
12424,-0.4278748,12.4069805,58.88567,Storm Warning
12425,0.20276958,-24.525002,18.190155,Wilderness
12426,-26.613049,4.884305,51.73147,Pretty Problems
12427,56.914043,5.0651193,-2.8023949,Wolves of War
12428,-10.1206455,24.300968,45.80513,The Day Shall Come
12429,29.480505,18.117294,-20.654377,Visiting Hours
12430,-18.011871,26.297277,32.516968,The Devil's Doorway
12431,-43.618793,-6.615682,16.23676,Tattoo
12432,-13.700131,-25.059862,54.154995,Blue City
12433,57.722305,2.524168,3.7226944,Abandoned
12434,-1.974353,34.11631,-16.941471,Diana
12435,30.970917,-7.41302,-10.49646,The Legend of the Lone Ranger
12436,33.859978,33.71814,32.333668,The Murder of Nicole Brown Simpson
12437,18.29402,-50.357246,-18.216341,Criminal Activities
12438,-28.821918,30.317274,-22.935324,18 Pages
12439,25.550703,-43.837185,28.397379,Sweetwater
12440,0.36940083,47.872395,19.248642,Wake of Death
12441,29.17046,57.37369,3.5502484,The Nest
12442,58.82284,-22.287867,-18.922972,Semper Fi
12443,-6.245927,21.724445,36.025093,Another Thin Man
12444,-0.36053705,-52.865894,17.897541,Pornopung
12445,41.915844,-8.439512,-20.617998,Disorderlies
12446,9.43105,-36.194607,-16.301542,Heart Condition
12447,26.410618,62.681717,-17.799215,The Place
12448,6.4910455,-6.1665206,-31.537544,The Accursed
12449,34.411552,39.287903,7.4553876,Give My Regards to Broad Street
12450,20.199684,46.007275,-11.851622,Caged
12451,37.38674,4.9041333,-31.94545,Contracted: Phase II
12452,31.307604,-2.869904,-0.80884004,Cuties
12453,32.95747,42.90697,11.077329,Berlin Calling
12454,46.043713,13.176918,-10.886135,Spike Island
12455,-12.014727,0.673875,-30.709501,Rapt
12456,-4.288358,-14.882422,51.63847,The Madwoman of Chaillot
12457,28.907288,-30.13704,34.744144,.45
12458,2.117648,-9.092952,55.362003,The True Story of Jesse James
12459,3.5244684,-26.574402,-50.058723,Private Peaceful
12460,-15.897841,-21.769596,16.823503,Othello
12461,-3.8746762,6.332051,6.324305,The Search
12462,24.315847,19.752062,-27.361595,The Long Voyage Home
12463,7.203348,30.771524,-45.72644,The Crossing
12464,34.46762,1.2953848,-37.590973,The Tracker
12465,26.46094,7.185984,-54.22977,Undrafted
12466,-34.304333,16.415234,10.048229,Atlas
12467,27.045334,18.656874,-3.2967396,25 km/h
12468,-0.378211,49.917263,-19.356058,Brownian Movement
12469,6.3414702,-30.054432,-23.427471,Jocks
12470,23.548294,8.063894,-42.61717,The Foreigner
12471,28.82706,37.05865,-39.924103,Mo
12472,-4.675365,39.71004,49.5131,No Man's Land
12473,8.542221,16.472902,-22.46929,The Unsaid
12474,-5.1533446,-29.791977,-0.072540894,Buck and the Preacher
12475,5.8572044,4.83263,57.69488,Killer of Sheep
12476,-44.079094,-9.732993,33.94698,Macbeth
12477,-2.8759818,4.4271584,-43.83361,Home Sweet Home
12478,17.85768,-38.41995,36.09936,The Apple Dumpling Gang Rides Again
12479,15.714981,2.9446583,-49.4776,Turk 182
12480,11.247449,44.63115,17.14528,Dark Waters
12481,38.49276,46.860176,-8.887164,There There
12482,-11.760109,57.060516,-1.0249342,El Norte
12483,-22.160254,30.712717,26.440813,Mouchette
12484,-20.895563,-18.136042,-44.433273,Mogul Mowgli
12485,-28.446968,16.543026,41.705517,"Polina, danser sa vie"
12486,-20.09147,20.412615,-55.741764,Elektra
12487,46.682682,-28.159502,17.37104,The Young Philadelphians
12488,30.64581,-16.28702,5.2105975,Who Was That Lady?
12489,27.209253,10.28664,-5.370404,Telstar: The Joe Meek Story
12490,-21.333544,-13.896382,5.6468663,You Only Live Once
12491,-0.2974186,-37.29897,23.539293,Greetings from Tim Buckley
12492,-17.32968,0.27280867,50.380226,A Farewell to Arms
12493,18.659567,-53.749977,-36.266254,Adult Life Skills
12494,-2.1096406,62.097504,-5.436099,Zerophilia
12495,-51.98715,-2.8074584,-31.424662,Housefull 4
12496,-39.32606,-37.817184,16.281672,The Informers
12497,40.439404,-15.009985,-53.998844,Crazy Mama
12498,-12.702749,-47.712257,6.9225354,Paternity
12499,50.08173,13.359205,-35.057194,The Reliant
12500,6.1812763,56.0685,19.715082,Reap the Wild Wind
12501,62.886185,-14.033592,-12.170167,Love at Stake
12502,-21.461761,0.41328245,49.51558,A Foreign Affair
12503,16.381973,9.733225,-12.286387,Carmen
12504,19.475096,51.818798,10.630589,Gross Anatomy
12505,19.478569,3.2014124,-21.386646,The Men's Club
12506,1.3838766,23.395245,29.125874,A Few Best Men
12507,-32.38149,-2.6856856,-39.488464,Jism 2
12508,-32.754864,-33.9257,46.257553,The Gardener
12509,63.408566,-20.487656,-7.3372345,Don Verdean
12510,11.62092,32.994724,-13.412363,Premature
12511,16.652534,49.296165,17.980324,Jack Mimoun & les secrets de Val Verde
12512,-38.60206,-39.413395,-8.369419,Anna Christie
12513,63.829613,15.3967285,10.19407,The Glass Menagerie
12514,-30.239721,-6.442627,44.80601,Lancaster Skies
12515,-5.1541123,-31.59298,-61.44739,Romance on the High Seas
12516,-1.4218969,3.9886072,42.24569,Make Way for Tomorrow
12517,-25.078537,-23.946396,10.536892,Undergods
12518,34.659134,-47.036915,-2.9895167,The Slender Thread
12519,-15.335009,12.867434,-32.048748,Hello World
12520,45.699753,-22.80366,-1.358112,To Sleep with Anger
12521,37.506107,-17.04356,25.180607,The Little Vampire 3D
12522,29.44399,-32.62376,29.332197,Medicine for Melancholy
12523,12.199669,37.582962,-40.81943,Ju Dou
12524,18.453135,-34.89587,-24.670645,Reach Me
12525,1.4339311,46.36055,-8.76965,¡A todo tren! Destino Asturias
12526,43.38193,-6.5309796,42.115753,Legend of the Lost
12527,-32.519096,-15.268497,-33.82757,Krrish
12528,-11.270269,-6.1685658,30.66084,A Change of Seasons
12529,-48.742382,8.43048,10.269875,Gagarine
12530,34.4378,17.725601,48.523586,He Was a Quiet Man
12531,29.976856,39.032097,-40.00627,Offender
12532,-35.32499,18.109062,-40.655254,Shaadi Mein Zaroor Aana
12533,10.669721,-46.834526,-1.697377,Deal of the Century
12534,16.406616,4.0399547,40.57299,It Is in Us All
12535,-19.350569,0.8406343,0.04170549,Every Time We Say Goodbye
12536,-0.731125,49.043617,20.775635,Derailed
12537,3.8509858,0.1696707,35.86346,Speaking of Sex
12538,16.810629,39.226795,-29.681181,Take Out
12539,53.66275,-6.696027,16.030828,The History of Love
12540,-40.579483,-1.6356145,19.485172,One Step Behind the Seraphim
12541,-27.038237,-3.8613844,-24.893045,Chhakka Panja 4
12542,12.505742,57.420933,26.887724,It Felt Like Love
12543,-32.051445,-0.83544016,32.6834,The Shrine
12544,-27.670824,34.511494,16.161924,Ibiza
12545,10.836765,-12.831856,62.45495,North Sea Hijack
12546,30.95427,-21.339834,0.78025603,The Great Gilly Hopkins
12547,53.65626,30.903566,5.0170856,Caught
12548,-27.112701,29.850302,-20.432827,Propiedad ajena
12549,-46.357353,16.839367,1.0347204,Yok Artik
12550,-2.7663217,-35.71961,-10.692075,Maximum Impact
12551,-25.367886,31.11221,-8.343013,Coming Soon
12552,27.89626,-5.7430773,-1.1911685,Afterschool
12553,-41.67868,-26.907274,21.01846,The Talk of the Town
12554,0.021753682,44.433876,34.563168,Soof
12555,-58.02166,6.005799,-11.336712,Hardbodies 2
12556,18.686304,-10.1429405,-17.691654,Wreckers
12557,-16.05965,-25.585062,37.941463,Tempête
12558,-0.69248605,16.665096,12.030431,Greyfriars Bobby: The True Story of a Dog
12559,-11.415665,-27.285683,0.05325037,On the Edge
12560,-18.258036,-13.615732,41.000103,3 Godfathers
12561,24.854006,-7.6710005,-3.2138956,Sanctioning Evil
12562,-9.662492,-5.432774,12.776849,Whisky Galore
12563,59.544968,-10.547754,-32.788624,Beneath Hill 60
12564,18.214785,5.406835,41.40775,Storage 24
12565,-44.364174,19.743729,-19.530905,Jayeshbhai Jordaar
12566,-56.680508,6.6311636,22.483704,Cobra Verde
12567,35.710575,-3.9857912,-35.791546,Redcon-1
12568,-24.99835,24.50775,20.06654,Möbius
12569,49.20008,21.986082,-32.715424,Gayby
12570,-1.2211318,25.865568,2.1356106,Ricky
12571,38.765503,-23.681213,-17.782001,Chestnut: Hero of Central Park
12572,27.818663,-0.75430065,36.510643,The Returned
12573,-6.6937385,-36.979286,0.34389877,Artists and Models
12574,-27.402647,-3.2948587,62.989185,Recoil
12575,28.871407,54.948208,28.620537,Patrick
12576,-39.153206,38.173923,-0.9225787,200 Meters
12577,-63.294292,5.7823033,1.9249712,La jauría
12578,-4.353904,-8.044396,23.36213,Strictly Business
12579,-19.827385,-11.938983,22.942486,The Devil's Violinist
12580,-39.244923,34.64302,-8.778321,A.R.O.G
12581,-1.0091842,-20.437263,37.31876,The Changeover
12582,28.215157,-24.607685,-26.9358,Sugar Mountain
12583,-5.7022643,18.706945,-38.738476,Like Someone in Love
12584,-33.57475,54.62661,-5.175552,Yellow Oleander
12585,-13.232585,33.34807,-41.47035,The Fable: The Killer Who Doesn't Kill
12586,-42.802452,-23.069683,33.607876,Twentieth Century
12587,40.174847,34.237347,37.656895,Malevolence
12588,-6.1577168,-21.4818,-30.076653,My Name Is Thomas
12589,15.406316,-37.055794,21.867685,Miss Firecracker
12590,50.98107,-17.135593,9.665286,Space Battleship Yamato
12591,20.48425,7.7432227,27.212019,2:37
12592,-18.605013,-37.541836,25.706734,The Mountain
12593,-7.2706127,57.906715,11.6414385,M
12594,2.169552,-29.784931,23.264719,Carolina
12595,-18.389355,24.932444,45.392525,Amen.
12596,-12.87562,14.247935,-18.263922,Lange flate ballær III
12597,-23.928593,3.5480165,-32.01254,Gunday
12598,4.6686153,-5.699177,36.577644,An Autumn Afternoon
12599,-21.377035,7.2801337,32.42681,Cruise
12600,-1.5062246,22.456303,-9.643096,The Pebble and the Boy
12601,-34.834938,13.95641,-33.593517,Mardaani
12602,-12.801389,5.040751,-53.42853,Chal Mera Putt 2
12603,22.297285,3.6889873,14.8439245,Desolation
12604,-12.847598,-16.609118,-5.20881,Redbad
12605,36.189816,2.6277633,-29.459288,Alvin Purple
12606,-9.186645,13.265919,2.1662722,Sauna
12607,5.050514,-14.3294,-29.770113,We Are Still Here
12608,-13.798883,-39.945995,-45.571186,The Swan
12609,61.779484,-19.52103,-6.086236,People Places Things
12610,2.0846367,7.3979754,28.709324,Here Alone
12611,-40.7309,27.595133,33.562706,Don Juan
12612,7.1856008,-2.5825102,-51.962486,Body Melt
12613,-6.78093,-13.822185,1.805405,Ozzy
12614,25.462088,33.9278,32.391953,The Female Brain
12615,-13.86052,25.755571,4.421733,Toolbox Murders
12616,-3.7002022,-48.098618,-16.681353,Basmati Blues
12617,-56.626167,-15.602988,-9.951211,Vendhu Thanindhathu Kaadu
12618,-13.897579,11.067309,0.049249243,S.O.S. Survive or Sacrifice
12619,-28.568523,13.590341,-0.32845432,The Perfect Escape
12620,19.050817,-23.78423,-4.4886966,The Tall Guy
12621,-6.3755836,-34.877815,-23.379065,First Signal
12622,14.242649,-12.065152,33.288853,Pure
12623,-1.1051167,18.959476,-4.327229,The Mudge Boy
12624,21.731632,-21.343908,23.793743,The Forgiven
12625,7.3553658,-21.038319,42.49958,The Sundowners
12626,6.285746,12.55819,-51.31586,Han Gong-ju
12627,-52.3859,11.8886175,-15.902825,Section 375
12628,-37.985237,0.61673415,-45.89403,Chalte Chalte
12629,16.957537,-35.017513,20.784176,Wholly Moses!
12630,43.662434,31.066816,-18.606075,Up There
12631,15.884777,10.817421,-13.522554,Triage
12632,40.799774,19.926672,-7.6402836,Code of Silence
12633,-8.617535,34.178635,4.8689647,Robinson Crusoe
12634,-26.991638,-13.643041,41.291283,The Last of the Mohicans
12635,44.918427,25.104858,-20.184769,Meet the Parents
12636,2.8065825,2.4686127,64.9506,Forty Guns
12637,-45.91126,15.954393,23.091042,Revolver
12638,-20.013372,11.280709,-1.2771567,The River
12639,33.136307,2.501915,59.16689,Held
12640,46.18755,16.902819,0.074059956,Nights and Weekends
12641,-13.608463,-17.15699,-4.56321,Hell
12642,-33.135365,-10.8196945,-21.232578,Dhamaka
12643,-68.80979,11.000689,18.15805,Miracle in Cell No. 7
12644,23.781954,-34.933266,-13.704465,4.3.2.1.
12645,48.58953,-3.3781123,-16.351149,The Guilty
12646,35.480415,-4.544439,63.31055,Drift
12647,16.464924,19.965223,52.658367,Night Visitor
12648,20.545246,-29.19914,37.44316,The Protector
12649,8.185394,-45.108013,-10.991993,The Hater
12650,-2.5070577,-9.559371,-16.497923,Farewell to the King
12651,-9.350797,-27.870972,-42.21987,The Sandpiper
12652,-9.486718,-36.08069,52.10478,Cass
12653,-37.084343,0.35044402,49.942284,The Wolf Hour
12654,2.696082,-16.544308,37.563683,I Am Michael
12655,-42.117744,-28.346348,-10.68851,Jallikattu
12656,6.983855,-2.6777592,55.315063,Love Me or Leave Me
12657,-14.671333,58.66486,-3.241845,Post Tenebras Lux
12658,4.7639704,-11.152605,-23.968569,Boy Culture
12659,3.9797907,1.6063402,1.2403057,Them
12660,-17.752287,-22.57589,-6.3956456,Cop Secret
12661,-27.031578,-33.538086,-6.842742,The Estate
12662,20.761417,-5.7944818,-5.1223135,The Revenant
12663,67.55987,-21.034412,-18.838158,Givers of Death
12664,53.960564,33.86248,-8.414545,Don't Click
12665,4.430946,60.772095,3.8562322,Nightmares
12666,-25.286047,-21.646555,48.051086,Inside Moves
12667,-7.2889223,-68.41421,10.6269245,Santa's Slay
12668,62.06478,-0.41593915,-11.551892,Ghoulies II
12669,-2.8061998,38.27197,7.148945,Isaac
12670,-17.201788,-2.3913238,-0.92378426,Welcome to New York
12671,-8.623168,15.35217,7.3240356,Fanny
12672,11.803454,15.954281,-24.266474,Cuba
12673,37.564774,11.136376,-30.087532,Heli
12674,33.256992,4.51458,-19.490686,Stage Mother
12675,40.97992,-17.154392,-28.618248,The Fast and the Furious
12676,29.071434,27.182854,15.214739,Vehicle 19
